vehiculo,timestamp,latitud,longitud,temperatura,evento
V0449,2025-10-30 08:37:55,-4.824095,-73.076538,5.67,OK
V0113,2025-10-30 08:43:51,5.794773,-67.751896,4.4,OK
V0337,2025-10-30 08:57:18,7.281719,-72.614374,8.3,OK
V0278,2025-10-30 09:00:17,-1.489234,-66.933702,8.59,OK
V0449,2025-10-30 09:02:07,-3.160511,-69.824295,2.84,OK
V0231,2025-10-30 09:16:11,8.214957,-68.840473,6.0,OK
V0096,2025-10-30 09:31:43,1.374508,-72.377226,14.63,TEMP_CRITICA
V0449,2025-10-30 09:36:50,0.545551,-71.026528,5.59,OK
V0278,2025-10-30 09:52:13,6.540717,-78.912582,4.07,OK
V0449,2025-10-30 09:52:28,12.20731,-70.758294,9.91,OK
V0412,2025-10-30 09:56:07,5.417345,-71.433859,2.29,OK
V0412,2025-10-30 10:09:35,9.649749,-77.582337,10.14,TEMP_CRITICA
V0337,2025-10-30 10:12:50,3.89033,-78.097734,19.58,TEMP_CRITICA
V0231,2025-10-30 10:30:21,-5.810099,-69.737117,11.1,TEMP_CRITICA
V0121,2025-10-30 10:36:55,6.016272,-77.292792,13.4,TEMP_CRITICA
V0337,2025-10-30 10:42:40,7.806997,-69.712667,4.12,OK
V0231,2025-10-30 10:46:17,1.5955,-75.543531,9.6,OK
V0412,2025-10-30 10:47:25,11.608202,-67.629152,2.66,OK
V0412,2025-10-30 10:51:30,10.545317,-69.827385,14.16,TEMP_CRITICA
V0096,2025-10-30 10:52:54,8.09973,-78.268262,10.31,TEMP_CRITICA
V0278,2025-10-30 10:55:11,1.861496,-67.345047,7.46,OK
V0337,2025-10-30 11:04:01,11.17414,-78.126172,11.16,TEMP_CRITICA
V0278,2025-10-30 11:04:26,10.858624,-72.129734,9.43,OK
V0494,2025-10-30 11:11:17,-4.478263,-72.917152,2.06,OK
V0058,2025-10-30 11:44:16,1.979671,-71.108913,9.27,OK
V0450,2025-10-30 11:46:36,-2.424854,-71.813021,5.3,OK
V0450,2025-10-30 11:56:20,1.519751,-78.776888,5.9,OK
V0096,2025-10-30 11:59:23,1.947097,-71.222593,3.9,OK
V0058,2025-10-30 11:59:41,4.112112,-73.921007,4.22,OK
V0447,2025-10-30 12:13:13,-3.020088,-74.52002,14.18,TEMP_CRITICA
V0447,2025-10-30 12:36:52,12.987522,-73.292368,6.11,OK
V0096,2025-10-30 12:39:44,7.075399,-77.155733,4.41,OK
V0278,2025-10-30 12:43:19,-0.970522,-74.48178,5.83,OK
V0121,2025-10-30 12:54:00,3.139471,-73.201637,12.69,TEMP_CRITICA
V0096,2025-10-30 12:55:28,-2.20654,-71.436454,11.96,TEMP_CRITICA
V0096,2025-10-30 13:00:28,-2.9951,-70.046171,7.0,OK
V0447,2025-10-30 13:00:32,5.397819,-72.891167,10.33,TEMP_CRITICA
V0121,2025-10-30 13:14:08,-2.636863,-73.265444,12.73,TEMP_CRITICA
V0058,2025-10-30 13:22:48,6.462076,-69.451149,8.41,OK
V0450,2025-10-30 13:24:58,-2.235396,-77.82461,9.22,OK
V0447,2025-10-30 13:31:07,-2.887284,-68.707962,6.65,OK
V0058,2025-10-30 13:33:55,0.373283,-69.390625,8.6,OK
V0058,2025-10-30 13:41:38,-2.275769,-78.801852,7.26,OK
V0121,2025-10-30 13:59:52,8.876079,-72.26619,9.55,OK
V0058,2025-10-30 14:00:55,0.317249,-67.984571,0.82,OK
V0175,2025-10-30 14:15:11,8.450398,-78.093832,9.16,OK
V0058,2025-10-30 14:38:38,-2.482202,-66.547986,6.99,OK
V0166,2025-10-30 14:50:46,11.770556,-73.831137,12.64,TEMP_CRITICA
V0150,2025-10-30 14:52:32,5.383475,-67.878396,7.43,OK
V0150,2025-10-30 15:07:36,4.034707,-74.023564,15.25,TEMP_CRITICA
V0150,2025-10-30 15:07:54,-4.698578,-73.432207,7.19,OK
V0450,2025-10-30 15:10:06,-5.428298,-68.684431,24.13,TEMP_CRITICA
V0060,2025-10-30 15:28:04,-5.634246,-76.799073,8.4,OK
V0447,2025-10-30 15:30:26,-3.731904,-74.325472,21.68,TEMP_CRITICA
V0175,2025-10-30 15:38:10,11.150416,-68.09081,16.13,TEMP_CRITICA
V0135,2025-10-30 16:00:45,-4.907591,-68.531847,12.46,TEMP_CRITICA
V0135,2025-10-30 16:03:43,-4.249452,-77.783858,6.21,OK
V0150,2025-10-30 16:06:26,-0.527478,-75.597351,18.71,TEMP_CRITICA
V0041,2025-10-30 16:08:43,-0.18714,-70.153967,10.86,TEMP_CRITICA
V0060,2025-10-30 16:15:15,4.658807,-71.36561,-3.42,OK
V0041,2025-10-30 16:15:31,-3.377444,-76.41491,7.6,OK
V0196,2025-10-30 16:18:23,-2.17404,-74.711408,1.55,OK
V0150,2025-10-30 16:22:32,-0.425283,-75.486421,15.17,TEMP_CRITICA
V0246,2025-10-30 16:25:14,-4.219452,-71.563635,7.57,OK
V0196,2025-10-30 16:25:19,12.815484,-76.865615,5.72,OK
V0379,2025-10-30 16:27:52,3.072166,-72.807663,7.15,OK
V0135,2025-10-30 16:28:11,9.624965,-75.400385,7.96,OK
V0196,2025-10-30 16:31:05,11.217317,-66.069832,9.52,OK
V0175,2025-10-30 16:37:35,-2.350764,-77.509166,15.16,TEMP_CRITICA
V0118,2025-10-30 16:42:59,2.303815,-69.593239,10.61,TEMP_CRITICA
V0379,2025-10-30 16:52:38,-1.998021,-78.023365,0.8,OK
V0135,2025-10-30 17:01:05,6.109893,-78.225017,11.93,TEMP_CRITICA
V0150,2025-10-30 17:07:44,-3.169399,-75.640721,-4.57,OK
V0135,2025-10-30 17:08:11,1.74885,-68.378144,7.99,OK
V0041,2025-10-30 17:08:21,1.137125,-67.482137,5.16,OK
V0326,2025-10-30 17:09:15,4.75915,-70.116481,4.17,OK
V0246,2025-10-30 17:15:35,-5.937852,-71.02622,6.41,OK
V0135,2025-10-30 17:18:53,-0.995402,-74.634414,8.85,OK
V0166,2025-10-30 17:23:39,-4.159836,-78.740355,17.83,TEMP_CRITICA
V0060,2025-10-30 17:30:48,-2.532007,-75.16891,14.92,TEMP_CRITICA
V0135,2025-10-30 17:41:37,11.154602,-71.20489,18.03,TEMP_CRITICA
V0060,2025-10-30 17:44:31,2.36512,-75.071716,12.87,TEMP_CRITICA
V0307,2025-10-30 17:47:43,6.557482,-77.801761,15.21,TEMP_CRITICA
V0051,2025-10-30 17:56:12,0.458495,-72.611406,6.01,OK
V0379,2025-10-30 17:59:29,0.938191,-73.074633,4.71,OK
V0326,2025-10-30 18:02:29,4.468064,-66.081173,10.33,TEMP_CRITICA
V0150,2025-10-30 18:07:55,5.289365,-68.211825,7.41,OK
V0051,2025-10-30 18:16:09,7.357425,-69.537958,8.85,OK
V0051,2025-10-30 18:23:29,6.67378,-76.324686,11.17,TEMP_CRITICA
V0460,2025-10-30 18:24:53,12.554547,-66.882874,3.67,OK
V0166,2025-10-30 18:34:39,-1.265788,-72.557269,1.05,OK
V0166,2025-10-30 18:35:37,0.723701,-78.867871,4.5,OK
V0166,2025-10-30 18:38:16,6.440575,-66.274624,-2.64,OK
V0135,2025-10-30 18:42:34,8.999645,-77.671015,10.91,TEMP_CRITICA
V0460,2025-10-30 18:42:44,-4.723907,-68.369687,11.08,TEMP_CRITICA
V0326,2025-10-30 18:42:49,8.318898,-72.739626,20.6,TEMP_CRITICA
V0118,2025-10-30 18:49:47,-5.07774,-71.963111,-3.1,OK
V0166,2025-10-30 18:49:47,12.913143,-76.27546,6.83,OK
V0326,2025-10-30 18:56:26,6.256383,-72.366126,13.13,TEMP_CRITICA
V0041,2025-10-30 19:03:26,7.5534,-73.762971,7.56,OK
V0326,2025-10-30 19:07:53,-2.112601,-70.010743,8.16,OK
V0166,2025-10-30 19:08:26,5.85594,-77.993198,8.36,OK
V0379,2025-10-30 19:17:36,1.882805,-69.71116,3.17,OK
V0196,2025-10-30 19:21:18,7.22847,-74.780162,3.79,OK
V0246,2025-10-30 19:27:54,-4.748923,-67.733477,8.7,OK
V0307,2025-10-30 19:28:46,1.825729,-67.723132,5.19,OK
V0135,2025-10-30 19:33:01,-4.818981,-76.586285,18.6,TEMP_CRITICA
V0196,2025-10-30 19:35:36,7.890032,-73.074132,5.88,OK
V0060,2025-10-30 19:37:10,-4.584145,-66.007079,17.85,TEMP_CRITICA
V0246,2025-10-30 19:37:17,-0.108681,-72.820554,15.08,TEMP_CRITICA
V0060,2025-10-30 19:42:11,4.604011,-77.792537,3.67,OK
V0051,2025-10-30 20:01:57,7.74027,-71.636367,8.33,OK
V0118,2025-10-30 20:05:31,-1.693488,-71.66268,5.43,OK
V0460,2025-10-30 20:20:48,-0.320312,-66.485838,12.32,TEMP_CRITICA
V0307,2025-10-30 20:35:52,10.94517,-66.773149,4.52,OK
V0373,2025-10-30 21:13:11,0.889423,-71.372998,11.74,TEMP_CRITICA
V0225,2025-10-30 21:16:40,11.047281,-69.941226,12.23,TEMP_CRITICA
V0225,2025-10-30 21:27:03,2.545187,-76.833803,4.38,OK
V0460,2025-10-30 21:27:16,0.483741,-68.60434,10.37,TEMP_CRITICA
V0225,2025-10-30 21:28:58,7.489617,-70.817033,9.91,OK
V0373,2025-10-30 21:30:22,5.443513,-78.878448,15.61,TEMP_CRITICA
V0225,2025-10-30 21:38:01,3.491747,-69.656855,12.67,TEMP_CRITICA
V0373,2025-10-30 21:46:25,12.563214,-78.542278,2.26,OK
V0225,2025-10-30 21:57:47,-1.000957,-68.062315,12.15,TEMP_CRITICA
V0373,2025-10-30 22:30:15,-5.700499,-67.272394,9.26,OK
V0225,2025-10-30 22:35:23,6.1105,-71.357722,4.97,OK
V0225,2025-10-30 22:37:49,-5.984747,-76.432111,5.29,OK
V0118,2025-10-30 22:41:06,-0.602932,-73.334404,8.51,OK
V0225,2025-10-30 22:57:45,8.215305,-72.412232,7.32,OK
V0118,2025-10-30 23:04:24,-4.596558,-72.950622,16.57,TEMP_CRITICA
V0225,2025-10-30 23:07:03,-0.901996,-68.309116,0.67,OK
V0373,2025-10-30 23:14:14,10.933679,-67.336328,18.83,TEMP_CRITICA
V0368,2025-10-30 23:27:25,0.431224,-78.079887,12.06,TEMP_CRITICA
V0225,2025-10-30 23:28:36,7.326965,-73.777474,10.89,TEMP_CRITICA
V0314,2025-10-30 23:52:25,2.033684,-77.088541,13.16,TEMP_CRITICA
V0373,2025-10-31 00:00:16,6.293945,-73.037436,5.81,OK
V0225,2025-10-31 00:01:29,2.768002,-74.005789,11.59,TEMP_CRITICA
V0314,2025-10-31 00:11:16,0.379634,-66.562888,13.96,TEMP_CRITICA
V0225,2025-10-31 00:18:50,-4.354013,-72.025985,13.79,TEMP_CRITICA
V0451,2025-10-31 00:21:16,2.438482,-70.863843,7.37,OK
V0046,2025-10-31 00:21:33,6.575665,-70.295005,10.35,TEMP_CRITICA
V0118,2025-10-31 00:26:04,2.52932,-78.26903,6.97,OK
V0368,2025-10-31 00:26:22,-1.687487,-67.752641,19.1,TEMP_CRITICA
V0118,2025-10-31 00:26:24,2.990242,-66.150239,16.35,TEMP_CRITICA
V0368,2025-10-31 00:38:30,2.712037,-67.266307,6.25,OK
V0046,2025-10-31 00:45:28,9.276857,-68.561122,2.33,OK
V0314,2025-10-31 01:00:52,4.85351,-75.463063,11.02,TEMP_CRITICA
V0368,2025-10-31 01:05:40,0.39069,-76.011728,13.47,TEMP_CRITICA
V0368,2025-10-31 01:08:56,11.55928,-75.225554,12.36,TEMP_CRITICA
V0046,2025-10-31 01:13:46,-0.649579,-75.870426,15.91,TEMP_CRITICA
V0010,2025-10-31 01:16:47,6.424219,-76.698945,4.39,OK
V0368,2025-10-31 01:17:06,5.365696,-74.447872,10.59,TEMP_CRITICA
V0201,2025-10-31 01:42:47,11.912532,-67.750175,1.61,OK
V0213,2025-10-31 01:54:05,9.60768,-73.661538,6.83,OK
V0046,2025-10-31 01:54:32,-4.396362,-76.093209,12.93,TEMP_CRITICA
V0213,2025-10-31 01:57:03,-3.555794,-69.113504,2.36,OK
V0201,2025-10-31 01:57:37,9.406739,-73.865906,9.75,OK
V0213,2025-10-31 01:57:42,0.964641,-72.569264,14.81,TEMP_CRITICA
V0451,2025-10-31 02:06:55,7.734103,-70.709245,9.13,OK
V0046,2025-10-31 02:07:38,-0.510032,-76.056911,6.59,OK
V0201,2025-10-31 02:09:27,-2.5367,-76.475044,13.25,TEMP_CRITICA
V0368,2025-10-31 02:20:12,2.967891,-71.069075,-2.38,OK
V0368,2025-10-31 02:20:37,-2.44156,-68.676487,10.09,TEMP_CRITICA
V0451,2025-10-31 02:23:18,0.145247,-77.68793,4.47,OK
V0459,2025-10-31 02:34:31,-2.941235,-73.105063,7.57,OK
V0046,2025-10-31 02:39:40,6.666577,-78.729415,11.33,TEMP_CRITICA
V0451,2025-10-31 02:42:30,4.448527,-76.227699,7.82,OK
V0069,2025-10-31 02:51:18,-4.049712,-74.965601,5.08,OK
V0078,2025-10-31 02:53:41,11.865093,-74.249738,8.28,OK
V0010,2025-10-31 02:57:37,-1.278074,-68.967173,7.32,OK
V0078,2025-10-31 03:00:40,4.217721,-78.787392,12.07,TEMP_CRITICA
V0459,2025-10-31 03:01:48,5.048098,-78.754076,14.55,TEMP_CRITICA
V0201,2025-10-31 03:12:57,-3.054378,-68.956046,1.87,OK
V0451,2025-10-31 03:23:32,-2.022299,-69.774881,5.05,OK
V0069,2025-10-31 03:27:26,-2.715177,-77.674869,15.04,TEMP_CRITICA
V0201,2025-10-31 03:36:36,-2.884296,-72.105866,12.96,TEMP_CRITICA
V0213,2025-10-31 03:42:48,11.424528,-70.015188,8.12,OK
V0069,2025-10-31 03:47:25,1.713195,-75.007355,8.34,OK
V0213,2025-10-31 03:47:51,6.718568,-69.75474,9.69,OK
V0078,2025-10-31 03:52:40,-1.093563,-76.350653,10.86,TEMP_CRITICA
V0046,2025-10-31 03:56:02,6.481967,-76.110797,8.2,OK
V0201,2025-10-31 03:56:56,7.928955,-78.504191,1.57,OK
V0010,2025-10-31 04:08:46,10.172919,-70.872485,9.51,OK
V0078,2025-10-31 04:17:03,11.278592,-67.638637,18.33,TEMP_CRITICA
V0213,2025-10-31 04:45:37,1.024707,-75.996257,10.07,TEMP_CRITICA
V0069,2025-10-31 04:54:51,4.287818,-77.769676,-3.49,OK
V0078,2025-10-31 05:01:57,-1.930488,-77.654769,3.12,OK
V0459,2025-10-31 05:20:07,10.181702,-69.229864,10.72,TEMP_CRITICA
V0078,2025-10-31 05:20:07,9.725438,-73.103354,12.6,TEMP_CRITICA
V0318,2025-10-31 06:13:44,-0.565132,-73.942217,15.89,TEMP_CRITICA
V0318,2025-10-31 06:24:42,10.179313,-78.20236,4.15,OK
V0140,2025-10-31 07:09:02,1.160388,-71.941618,6.72,OK
V0411,2025-10-31 07:12:16,12.704259,-68.706898,6.27,OK
V0078,2025-10-31 07:16:11,-1.729942,-72.150221,3.29,OK
V0215,2025-10-31 07:20:51,-4.870809,-70.637562,-1.89,OK
V0140,2025-10-31 07:22:36,5.816604,-74.218569,10.32,TEMP_CRITICA
V0078,2025-10-31 07:26:42,0.940712,-67.565004,5.76,OK
V0140,2025-10-31 07:28:31,4.478312,-76.675967,12.05,TEMP_CRITICA
V0010,2025-10-31 07:36:56,-5.94545,-70.763295,6.87,OK
V0078,2025-10-31 07:44:43,-4.582427,-73.72226,6.92,OK
V0215,2025-10-31 08:01:21,-1.913104,-75.099233,15.57,TEMP_CRITICA
V0318,2025-10-31 08:16:27,10.272763,-72.000946,19.53,TEMP_CRITICA
V0140,2025-10-31 08:25:25,-2.498001,-76.639065,18.23,TEMP_CRITICA
V0140,2025-10-31 08:25:32,-2.350434,-66.476723,12.13,TEMP_CRITICA
V0010,2025-10-31 08:39:13,9.276677,-74.935243,-0.24,OK
V0215,2025-10-31 08:44:04,9.325787,-76.152321,9.56,OK
V0140,2025-10-31 08:46:36,4.561989,-71.347024,15.2,TEMP_CRITICA
V0249,2025-10-31 08:46:42,1.884923,-68.260918,8.98,OK
V0249,2025-10-31 08:58:58,-0.508061,-69.559941,7.4,OK
V0140,2025-10-31 09:14:17,5.686435,-72.192549,8.27,OK
V0318,2025-10-31 09:26:17,0.291486,-77.465612,14.05,TEMP_CRITICA
V0249,2025-10-31 09:27:17,-1.60535,-70.889927,12.44,TEMP_CRITICA
V0411,2025-10-31 09:28:06,1.14238,-70.300506,12.78,TEMP_CRITICA
V0318,2025-10-31 09:33:01,1.67836,-66.397483,5.37,OK
V0249,2025-10-31 09:33:39,4.838997,-78.661575,10.0,OK
V0215,2025-10-31 09:47:56,-3.608121,-68.509613,13.0,TEMP_CRITICA
V0318,2025-10-31 09:58:56,6.835805,-67.493468,10.42,TEMP_CRITICA
V0411,2025-10-31 10:14:51,4.402053,-72.361223,11.65,TEMP_CRITICA
V0190,2025-10-31 10:18:54,3.63086,-78.796783,3.73,OK
V0190,2025-10-31 10:20:09,7.641334,-73.172149,5.37,OK
V0190,2025-10-31 10:21:47,2.020334,-68.412967,16.54,TEMP_CRITICA
V0190,2025-10-31 11:02:16,6.332371,-71.133914,8.38,OK
V0249,2025-10-31 11:05:54,1.243904,-68.579283,16.63,TEMP_CRITICA
V0249,2025-10-31 11:21:29,9.443037,-72.254905,6.73,OK
V0335,2025-10-31 11:33:45,-0.218924,-70.803388,2.3,OK
V0335,2025-10-31 11:43:50,-2.592132,-75.001844,17.43,TEMP_CRITICA
V0136,2025-10-31 11:45:19,12.302753,-67.649419,4.13,OK
V0239,2025-10-31 12:00:01,10.42298,-71.579314,9.35,OK
V0136,2025-10-31 12:04:29,-2.913013,-66.815142,5.25,OK
V0335,2025-10-31 12:19:40,3.185783,-71.955183,4.68,OK
V0239,2025-10-31 12:28:52,7.566429,-66.040943,12.27,TEMP_CRITICA
V0115,2025-10-31 12:36:07,6.978461,-75.89229,10.41,TEMP_CRITICA
V0335,2025-10-31 12:40:01,6.624321,-76.442526,11.37,TEMP_CRITICA
V0136,2025-10-31 12:52:19,-3.830395,-66.077517,11.27,TEMP_CRITICA
V0190,2025-10-31 12:53:13,9.816387,-70.987057,7.98,OK
V0190,2025-10-31 13:00:45,-0.521521,-78.132167,12.45,TEMP_CRITICA
V0115,2025-10-31 13:07:00,4.631139,-73.045264,6.63,OK
V0115,2025-10-31 13:07:21,-0.110277,-71.41751,13.34,TEMP_CRITICA
V0115,2025-10-31 13:18:34,4.965229,-73.298982,11.18,TEMP_CRITICA
V0192,2025-10-31 13:23:23,11.165004,-76.180784,-2.25,OK
V0335,2025-10-31 13:30:52,-2.617825,-69.480015,5.88,OK
V0115,2025-10-31 13:48:23,5.064152,-69.509968,10.66,TEMP_CRITICA
V0115,2025-10-31 13:56:56,2.277341,-67.284224,13.11,TEMP_CRITICA
V0192,2025-10-31 14:13:01,9.73002,-77.311396,7.58,OK
V0374,2025-10-31 14:15:05,1.866846,-74.535822,13.25,TEMP_CRITICA
V0136,2025-10-31 14:23:54,11.392705,-70.823497,11.86,TEMP_CRITICA
V0335,2025-10-31 14:40:08,5.497614,-67.340062,18.56,TEMP_CRITICA
V0335,2025-10-31 14:48:12,9.340333,-74.570427,2.64,OK
V0335,2025-10-31 14:52:52,-3.910956,-71.719135,9.43,OK
V0335,2025-10-31 15:10:17,1.113377,-72.68957,10.88,TEMP_CRITICA
V0136,2025-10-31 15:11:55,8.151605,-73.67312,7.51,OK
V0115,2025-10-31 15:23:32,-3.801198,-76.694147,14.33,TEMP_CRITICA
V0374,2025-10-31 15:37:56,4.413172,-66.297851,1.44,OK
V0260,2025-10-31 15:38:20,-2.402429,-66.980041,9.61,OK
V0192,2025-10-31 15:49:10,-3.164311,-75.88531,4.03,OK
V0192,2025-10-31 15:58:20,2.125941,-68.589343,5.35,OK
V0284,2025-10-31 16:04:23,9.523653,-77.076734,14.11,TEMP_CRITICA
V0260,2025-10-31 16:31:09,7.52097,-75.32007,17.6,TEMP_CRITICA
V0374,2025-10-31 16:32:18,-4.015035,-70.489771,-0.0,OK
V0260,2025-10-31 16:39:40,9.176786,-77.162787,10.8,TEMP_CRITICA
V0140,2025-10-31 16:52:47,11.583645,-77.849082,12.61,TEMP_CRITICA
V0260,2025-10-31 17:01:53,5.206491,-69.588062,6.08,OK
V0140,2025-10-31 17:02:48,-4.347932,-73.769534,-3.53,OK
V0260,2025-10-31 17:04:09,3.75016,-71.48759,6.57,OK
V0485,2025-10-31 17:08:44,5.44331,-75.183982,7.81,OK
V0485,2025-10-31 17:18:26,2.683888,-71.725518,3.91,OK
V0260,2025-10-31 17:21:57,0.014158,-78.178198,4.74,OK
V0476,2025-10-31 17:27:30,4.625986,-77.535091,4.44,OK
V0045,2025-10-31 17:28:26,3.246539,-68.610806,6.67,OK
V0284,2025-10-31 17:41:16,9.156375,-66.077525,6.4,OK
V0284,2025-10-31 18:02:11,3.027659,-71.244179,2.44,OK
V0045,2025-10-31 18:04:48,7.328938,-74.768888,18.8,TEMP_CRITICA
V0476,2025-10-31 18:08:32,-2.614405,-69.372413,7.78,OK
V0485,2025-10-31 18:17:31,5.581804,-66.927665,3.95,OK
V0249,2025-10-31 18:18:28,11.034776,-71.038859,2.6,OK
V0284,2025-10-31 18:19:41,11.390134,-68.211712,10.5,TEMP_CRITICA
V0140,2025-10-31 18:27:05,-2.609725,-75.005248,9.8,OK
V0140,2025-10-31 18:34:27,-2.206455,-72.522195,8.89,OK
V0485,2025-10-31 18:34:56,-4.978649,-70.231255,9.39,OK
V0045,2025-10-31 18:38:23,-3.070083,-72.432068,15.11,TEMP_CRITICA
V0024,2025-10-31 18:42:11,7.664308,-66.87624,16.69,TEMP_CRITICA
V0485,2025-10-31 18:42:28,0.836272,-74.785203,7.55,OK
V0171,2025-10-31 18:56:26,-4.232574,-74.511522,12.26,TEMP_CRITICA
V0171,2025-10-31 19:24:01,9.386971,-67.461819,8.21,OK
V0476,2025-10-31 19:25:45,11.321084,-67.233978,4.6,OK
V0284,2025-10-31 19:28:19,-3.407992,-73.468681,3.79,OK
V0485,2025-10-31 19:31:48,12.583067,-74.63813,12.36,TEMP_CRITICA
V0476,2025-10-31 19:36:33,-1.866412,-73.54384,15.01,TEMP_CRITICA
V0485,2025-10-31 19:45:04,11.93694,-72.720019,5.32,OK
V0485,2025-10-31 19:45:15,9.899597,-69.108851,4.48,OK
V0171,2025-10-31 19:57:13,8.143128,-70.326179,3.47,OK
V0171,2025-10-31 20:12:10,-1.382645,-69.613924,10.24,TEMP_CRITICA
V0045,2025-10-31 20:19:48,10.375233,-68.27367,3.05,OK
V0171,2025-10-31 20:32:57,11.297843,-73.113068,6.62,OK
V0045,2025-10-31 20:34:48,11.854337,-67.148828,14.12,TEMP_CRITICA
V0386,2025-10-31 20:41:50,10.817092,-72.745972,6.26,OK
V0308,2025-10-31 20:43:17,6.826544,-67.739022,-2.54,OK
V0140,2025-10-31 20:45:17,11.552091,-78.972105,7.82,OK
V0302,2025-10-31 20:48:47,-4.102913,-70.700332,13.27,TEMP_CRITICA
V0308,2025-10-31 20:50:22,5.586187,-78.57429,8.64,OK
V0386,2025-10-31 21:00:09,-3.377718,-75.886512,9.3,OK
V0024,2025-10-31 21:00:25,-1.503065,-78.992197,11.72,TEMP_CRITICA
V0171,2025-10-31 21:10:14,0.426127,-71.107116,9.37,OK
V0432,2025-10-31 21:38:46,12.133364,-70.509025,11.92,TEMP_CRITICA
V0302,2025-10-31 21:41:31,-1.558773,-69.030448,5.52,OK
V0302,2025-10-31 21:48:02,-3.057748,-67.72295,16.54,TEMP_CRITICA
V0308,2025-10-31 21:48:09,1.96866,-78.350644,16.37,TEMP_CRITICA
V0432,2025-10-31 22:13:42,4.787993,-77.576018,7.96,OK
V0386,2025-10-31 22:27:38,10.806139,-68.490256,-3.61,OK
V0308,2025-10-31 22:30:13,2.267078,-72.877914,5.74,OK
V0243,2025-10-31 22:35:57,-5.84887,-74.890193,2.28,OK
V0308,2025-10-31 22:36:02,7.396327,-69.420427,4.96,OK
V0386,2025-10-31 22:37:32,-4.746894,-68.007348,8.11,OK
V0433,2025-10-31 22:40:17,7.233896,-68.64326,6.28,OK
V0498,2025-10-31 22:41:19,12.197119,-67.925909,9.59,OK
V0433,2025-10-31 23:01:21,9.475543,-78.376455,4.6,OK
V0243,2025-10-31 23:07:04,6.731091,-75.267346,10.22,TEMP_CRITICA
V0308,2025-10-31 23:29:07,0.519778,-75.400915,7.98,OK
V0302,2025-10-31 23:33:54,-4.852277,-74.090554,1.43,OK
V0484,2025-10-31 23:36:43,-3.598488,-71.497863,6.37,OK
V0386,2025-10-31 23:56:44,-0.142984,-71.177512,12.17,TEMP_CRITICA
V0386,2025-11-01 00:01:02,3.80381,-71.418088,9.24,OK
V0484,2025-11-01 00:17:40,-3.548004,-66.296682,15.53,TEMP_CRITICA
V0498,2025-11-01 00:18:29,-3.043127,-78.474466,5.6,OK
V0243,2025-11-01 00:21:23,9.95423,-76.350146,2.15,OK
V0308,2025-11-01 00:27:58,-1.206199,-76.480888,8.13,OK
V0484,2025-11-01 00:29:23,-5.236655,-66.683884,3.22,OK
V0482,2025-11-01 00:47:07,1.95497,-72.685016,11.26,TEMP_CRITICA
V0243,2025-11-01 00:48:23,3.379267,-71.720001,15.17,TEMP_CRITICA
V0432,2025-11-01 00:50:17,9.870606,-69.996443,3.04,OK
V0432,2025-11-01 00:51:02,2.861387,-74.836772,8.04,OK
V0484,2025-11-01 00:52:08,5.251315,-74.29966,10.45,TEMP_CRITICA
V0336,2025-11-01 00:59:23,-5.495656,-71.374883,8.5,OK
V0484,2025-11-01 01:02:38,-2.177135,-77.401968,7.8,OK
V0484,2025-11-01 01:08:09,5.702449,-78.449717,5.99,OK
V0498,2025-11-01 01:12:09,0.876268,-73.318871,7.71,OK
V0243,2025-11-01 01:17:58,-4.741737,-67.64112,10.66,TEMP_CRITICA
V0336,2025-11-01 01:19:51,-4.786347,-75.680717,-2.88,OK
V0433,2025-11-01 01:23:00,9.152941,-70.105829,23.2,TEMP_CRITICA
V0484,2025-11-01 01:33:35,6.507589,-67.45348,5.6,OK
V0482,2025-11-01 01:51:27,0.768059,-70.156935,8.67,OK
V0336,2025-11-01 01:52:02,0.23319,-74.223953,10.0,OK
V0243,2025-11-01 02:12:12,7.70761,-71.627209,11.52,TEMP_CRITICA
V0484,2025-11-01 02:14:49,-1.857947,-67.129728,-0.05,OK
V0484,2025-11-01 02:33:12,-3.940304,-75.019476,12.73,TEMP_CRITICA
V0137,2025-11-01 03:07:21,10.846676,-68.261045,1.02,OK
V0372,2025-11-01 03:09:10,0.368861,-78.59305,1.8,OK
V0336,2025-11-01 03:23:25,0.691168,-66.115331,12.48,TEMP_CRITICA
V0336,2025-11-01 04:09:01,-4.504408,-75.231588,-0.89,OK
V0336,2025-11-01 04:11:31,3.962123,-66.439065,17.17,TEMP_CRITICA
V0242,2025-11-01 04:15:49,-3.889047,-67.017784,6.58,OK
V0372,2025-11-01 04:25:23,7.334001,-76.777952,0.94,OK
V0336,2025-11-01 04:28:23,3.125535,-67.585089,9.04,OK
V0336,2025-11-01 04:34:16,-4.251961,-73.949463,9.02,OK
V0372,2025-11-01 05:04:35,7.204454,-71.715166,5.8,OK
V0372,2025-11-01 05:36:11,7.831278,-68.324612,9.72,OK
V0242,2025-11-01 05:36:32,1.043063,-74.88554,16.46,TEMP_CRITICA
V0372,2025-11-01 05:44:11,2.125278,-70.361217,13.83,TEMP_CRITICA
V0242,2025-11-01 06:12:22,-1.528004,-67.223354,4.5,OK
V0058,2025-11-01 06:26:41,10.978111,-74.054037,6.27,OK
V0242,2025-11-01 06:29:56,3.759342,-66.360335,11.25,TEMP_CRITICA
V0058,2025-11-01 06:37:58,7.099356,-78.311058,10.35,TEMP_CRITICA
V0374,2025-11-01 06:40:12,1.452742,-68.29658,6.63,OK
